scout,jogos_num,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,media_num,variacao_num,preco_num,entrou_em_campo,slug,apelido,apelido_abreviado,nome_x,foto,posicao,status,id,clube_nome,clube_sigla
{},0,82407,1,2305,4,6,0,0.0,0.0,4.0,False,chico-kim,Chico Kim,C. Kim,Francisco Hyun-Sol Kim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Meia,Nulo,2305,MIR,MIR
{},0,112939,1,364,4,6,0,0.0,0.0,6.0,False,catarozzi,Catarozzi,Catarozzi,Franco Catarozzi Parafita,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Meia,Nulo,364,REM,REM
{},0,141991,1,364,5,6,0,0.0,0.0,1.0,False,tico,Tico,Tico,Paulo Sérgio da Costa Evangelista Junior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Atacante,Nulo,364,REM,REM
{},0,122413,1,287,4,6,0,0.0,0.0,1.0,False,pablo-baianinho,Pablo Baianinho,P. Baianinho,Pablo Santos de Alcântara,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Meia,Nulo,287,VIT,VIT
{},0,148109,1,364,5,6,0,0.0,0.0,1.0,False,filipe-lima,Filipe Lima,F. Lima,Filipe Lima de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Atacante,Nulo,364,REM,REM
{},0,147546,1,284,4,6,0,0.0,0.0,1.0,False,roger,Roger,Roger,Roger Dias Fernandes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,Meia,Nulo,284,GRE,GRE
{},0,130438,1,285,1,6,0,0.0,0.0,1.0,False,diego,Diego,Diego,Diego Esser Pereira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Goleiro,Nulo,285,INT,INT
"{'FC': 1, 'FF': 1, 'FS': 1, 'I': 1}",1,101254,1,364,5,7,0,0.9,-0.59,4.41,True,alef-manga,Alef Manga,A. Manga,Alef Mangueira Severino Pereira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Atacante,Provável,364,REM,REM
"{'A': 1, 'DS': 1, 'FS': 1}",1,107453,1,315,3,7,0,7.0,1.91,4.91,True,joao-paulo,João Paulo,J. Paulo,João Paulo Silveira dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Zagueiro,Provável,315,CHA,CHA
{},0,130892,1,287,5,6,0,0.0,0.0,1.0,False,luis-miguel,Luis Miguel,L. Miguel,Luiz Miguel Borges de Paula,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Atacante,Nulo,287,VIT,VIT
{},0,106593,1,283,3,6,0,0.0,0.0,10.0,False,villalba,Villalba,Villalba,Lucas Hernán Villalba,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Zagueiro,Nulo,283,CRU,CRU
{},0,124758,1,280,3,6,0,0.0,0.0,3.0,False,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,Zagueiro,Nulo,280,RBB,RBB
"{'FC': 1, 'FD': 1, 'FF': 1}",1,109573,1,266,4,7,0,1.7,-1.04,7.96,True,martinelli,Martinelli,Martinelli,Matheus Martinelli Lima,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,Meia,Provável,266,FLU,FLU
"{'FD': 1, 'FF': 1, 'FS': 2}",1,68685,1,285,4,7,0,3.0,-0.4,7.6,True,alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenço,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Meia,Provável,285,INT,INT
{},0,146410,1,263,4,6,0,0.0,0.0,1.0,False,marquinhos,Marquinhos,Marquinhos,Marcos Felipe Vinagre Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Meia,Nulo,263,BOT,BOT
{},0,141551,1,282,4,6,0,0.0,0.0,1.0,False,indio,Índio,Índio,Hendel dos Santos Nascimento,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Meia,Nulo,282,CAM,CAM
"{'A': 2, 'FF': 2, 'FS': 2, 'I': 1}",1,97810,1,287,5,7,0,12.5,3.11,10.11,True,erick,Erick,Erick,Erick de Arruda Serafim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Atacante,Provável,287,VIT,VIT
"{'A': 1, 'FC': 1, 'FF': 3}",1,92171,1,263,5,7,0,7.1,1.04,9.04,True,arthur-cabral,Arthur Cabral,A. Cabral,Arthur Mendonça Cabral,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Atacante,Provável,263,BOT,BOT
{},1,73717,1,364,6,7,0,1.97,-0.4,5.6,True,juan-carlos-osorio,Juan Carlos Osorio,J. Osorio,Juan Carlos Osorio Arbeláez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Técnico,Provável,364,REM,REM
{},0,101002,1,282,5,6,0,0.0,0.0,5.0,False,junior-santos,Júnior Santos,J. Santos,José Antonio dos Santos Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Atacante,Nulo,282,CAM,CAM
"{'DE': 4, 'GS': 1}",1,68928,1,276,1,7,0,4.2,-0.16,8.84,True,rafael,Rafael,Rafael,Rafael Pires Monteiro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,Goleiro,Provável,276,SAO,SAO
"{'DS': 1, 'FF': 1, 'FS': 1, 'G': 1}",1,68899,1,267,4,7,0,10.8,1.61,13.61,True,philippe-coutinho,Philippe Coutinho,P. Coutinho,Philippe Coutinho Correia,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Meia,Provável,267,VAS,VAS
"{'DS': 1, 'FC': 1}",1,104502,1,283,4,6,0,1.2,-1.22,7.78,True,christian,Christian,Christian,Christian Roberto Alves Cardoso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Meia,Nulo,283,CRU,CRU
"{'DE': 1, 'GS': 4}",1,42234,1,283,1,7,0,-2.7,-3.31,9.69,True,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Goleiro,Provável,283,CRU,CRU
"{'DE': 1, 'DS': 1, 'GS': 1}",1,105949,1,285,1,7,0,1.8,-0.82,7.18,True,rochet,Rochet,Rochet,Sergio Ramón Rochet Álvarez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Goleiro,Provável,285,INT,INT
"{'A': 1, 'DS': 3, 'FC': 1}",1,104758,1,276,2,7,0,9.2,1.77,9.77,True,enzo-diaz,Enzo Díaz,E. Díaz,Enzo Hernán Díaz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,Lateral,Provável,276,SAO,SAO
"{'DE': 5, 'SG': 1}",1,69012,1,293,1,6,0,11.5,2.58,10.58,True,santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,Goleiro,Nulo,293,CAP,CAP
{'FS': 2},1,61987,1,262,2,7,0,1.0,-1.83,10.17,True,alex-sandro,Alex Sandro,A. Sandro,Alex Sandro Lobo Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,Lateral,Provável,262,FLA,FLA
"{'CA': 1, 'GS': 4, 'PC': 1}",1,103056,1,277,1,7,0,-6.0,-3.92,6.08,True,gabriel-brazao,Gabriel Brazão,G. Brazão,Gabriel Nascimento Rezende Brazão - Resende,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,Goleiro,Provável,277,SAN,SAN
{},0,63007,1,277,4,6,0,0.0,0.0,19.0,False,neymar,Neymar,Neymar,Neymar da Silva Santos Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,Meia,Nulo,277,SAN,SAN
"{'A': 1, 'CA': 1, 'DS': 4, 'FC': 4, 'FS': 5, 'I': 1}",1,96591,1,282,2,7,0,11.2,1.93,12.93,True,renan-lodi,Renan Lodi,R. Lodi,Renan Augusto Lodi dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Lateral,Provável,282,CAM,CAM
"{'DS': 1, 'FC': 1, 'FS': 3, 'SG': 1}",1,100898,1,263,2,7,0,7.7,1.06,10.06,True,vitinho,Vitinho,Vitinho,Victor Alexander da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Lateral,Provável,263,BOT,BOT
"{'FC': 1, 'FD': 1, 'FF': 1, 'FS': 3}",1,105436,1,262,4,6,0,3.2,-1.24,11.76,True,carrascal,Carrascal,Carrascal,Jorge Andrés Carrascal Guardo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,Meia,Nulo,262,FLA,FLA
"{'DE': 2, 'FS': 1, 'GS': 1}",1,37656,1,266,1,7,0,2.1,-1.45,10.55,True,fabio,Fábio,Fábio,Fábio Deivson Lopes Maciel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,Goleiro,Provável,266,FLU,FLU
"{'DE': 3, 'GS': 2}",1,87008,1,267,1,7,0,1.9,-1.33,9.67,True,leo-jardim,Léo Jardim,L. Jardim,Leonardo César Jardim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Goleiro,Provável,267,VAS,VAS
"{'DS': 1, 'FC': 1, 'SG': 1}",1,99274,1,263,3,7,0,6.2,0.17,11.17,True,alexander-barboza,Alexander Barboza,A. Barboza,Alexander Nahuel Barboza Ullúa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Zagueiro,Provável,263,BOT,BOT
"{'A': 1, 'FC': 2}",1,80313,1,265,2,7,0,4.4,0.27,7.27,True,gilberto,Gilberto,Gilberto,Gilberto Moraes Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Lateral,Provável,265,BAH,BAH
{'FS': 1},1,90768,1,283,3,7,0,0.5,-2.01,9.99,True,fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Zagueiro,Provável,283,CRU,CRU
"{'DS': 1, 'FC': 2}",1,91772,1,265,3,7,0,0.9,-0.59,4.41,True,david-duarte,David Duarte,D. Duarte,David de Duarte Macedo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Zagueiro,Provável,265,BAH,BAH
"{'CA': 1, 'DS': 4, 'FC': 3, 'FF': 1, 'I': 1}",1,101727,1,264,2,6,0,4.8,-0.5,11.5,True,matheuzinho,Matheuzinho,Matheuzinho,Matheus França Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,Lateral,Nulo,264,COR,COR
"{'FF': 2, 'FS': 1}",1,80196,1,364,4,6,0,2.1,-0.54,6.46,True,yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Meia,Nulo,364,REM,REM
{},0,85425,1,265,1,6,0,0.0,0.0,6.0,False,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Goleiro,Nulo,265,BAH,BAH
{},0,123717,1,265,2,6,0,0.0,0.0,3.0,False,ze-guilherme,Zé Guilherme,Z. Guilherme,José Guilherme de Lima Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Lateral,Nulo,265,BAH,BAH
"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 1, 'FF': 1, 'FS': 3}",1,109401,1,265,5,7,0,3.4,-0.63,9.37,True,erick-pulga,Erick Pulga,E. Pulga,Erick da Costa Farias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Atacante,Provável,265,BAH,BAH
{},0,97868,1,265,2,6,0,0.0,0.0,4.0,False,iago,Iago,Iago,Iago Amaral Borduchi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Lateral,Nulo,265,BAH,BAH
"{'DE': 4, 'GS': 1}",1,91101,1,265,1,7,0,4.2,0.38,6.38,True,ronaldo,Ronaldo,Ronaldo,Ronaldo de Oliveira Strada,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Goleiro,Provável,265,BAH,BAH
{},0,98484,1,265,3,6,0,0.0,0.0,4.0,False,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Zagueiro,Nulo,265,BAH,BAH
"{'DS': 1, 'G': 1}",1,68996,1,265,5,7,0,9.5,1.15,13.15,True,willian-jose,Willian José,W. José,Willian José da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Atacante,Provável,265,BAH,BAH
"{'DS': 1, 'FD': 1, 'FS': 3, 'PS': 1}",1,101314,1,265,5,7,0,5.2,0.37,8.37,True,ademir,Ademir,Ademir,Ademir da Silva Santos Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Atacante,Provável,265,BAH,BAH
{},0,105373,1,265,3,6,0,0.0,0.0,5.0,False,gabriel-xavier,Gabriel Xavier,G. Xavier,Gabriel Lheman Xavier - Lhman,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Zagueiro,Nulo,265,BAH,BAH
{},1,98022,1,265,4,6,0,0.0,-1.27,5.73,True,erick,Erick,Erick,Erick Luis Conrado de Carvalho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Meia,Nulo,265,BAH,BAH
"{'CA': 1, 'DS': 2, 'FC': 2, 'FS': 1}",1,104783,1,265,4,7,0,1.9,-0.24,4.76,True,acevedo,Acevedo,Acevedo,Nicolás Brian Acevedo Tabárez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Meia,Provável,265,BAH,BAH
{},0,106323,1,265,4,6,0,0.0,0.0,7.0,False,caio-alexandre,Caio Alexandre,C. Alexandre,Caio Alexandre Souza e Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Meia,Nulo,265,BAH,BAH
"{'CA': 1, 'FC': 3, 'G': 1}",1,98517,1,265,4,7,0,6.1,0.5,9.5,True,jean-lucas,Jean Lucas,J. Lucas,Jean Lucas de Souza Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Meia,Provável,265,BAH,BAH
{},0,122994,1,265,1,6,0,0.0,0.0,1.0,False,victor-nascimento,Victor Nascimento,V. Nascimento,Victor dos Santos Nascimento,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Goleiro,Nulo,265,BAH,BAH
"{'CV': 1, 'FC': 2, 'FS': 1}",1,107173,1,265,4,3,0,-3.1,-2.18,3.82,True,michel-araujo,Michel Araújo,M. Araújo,Michel Daryl Araújo Villar,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Meia,Suspenso,265,BAH,BAH
{},0,111829,1,265,5,6,0,0.0,0.0,5.0,False,kayky,Kayky,Kayky,Kayky da Silva Chagas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Atacante,Nulo,265,BAH,BAH
"{'DS': 1, 'FC': 1, 'FD': 1, 'FS': 1}",1,113397,1,265,5,6,0,2.9,-0.07,5.93,True,cristian-olivera,Cristian Olivera,C. Olivera,Cristian Gonzalo Olivera Ibarra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Atacante,Nulo,265,BAH,BAH
{},0,123360,1,265,4,6,0,0.0,0.0,6.0,False,cauly,Cauly,Cauly,Cauly Oliveira Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Meia,Nulo,265,BAH,BAH
{},0,90449,1,265,4,6,0,0.0,0.0,3.0,False,rezende,Rezende,Rezende,Júlio César de Rezende Miranda,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Meia,Nulo,265,BAH,BAH
{'FS': 1},1,105990,1,265,3,7,0,0.5,-0.92,5.08,True,santiago-mingo,Santiago Mingo,S. Mingo,Santiago Martín Ramos Mingo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Zagueiro,Provável,265,BAH,BAH
{},0,141419,1,265,3,6,0,0.0,0.0,2.0,False,fredi-lippert,Fredi Lippert,F. Lippert,Frederico Lippert Neto Gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Zagueiro,Nulo,265,BAH,BAH
"{'DE': 4, 'SG': 1}",1,68806,1,263,1,7,0,10.2,2.12,10.12,True,neto,Neto,Neto,Norberto Murara Neto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Goleiro,Provável,263,BOT,BOT
{},0,145379,1,265,5,6,0,0.0,0.0,2.0,False,kaue-furquim,Kauê Furquim,K. Furquim,Kauê Junior Furquim da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Atacante,Nulo,265,BAH,BAH
{'V': 1},1,97341,1,265,6,7,0,5.19,-0.18,10.82,True,rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Mücke Ceni,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Técnico,Provável,265,BAH,BAH
{},1,106822,1,265,4,6,0,0.0,-1.27,5.73,True,rodrigo-nestor,Rodrigo Nestor,R. Nestor,Rodrigo Nestor Bertalia,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Meia,Nulo,265,BAH,BAH
{},0,136955,1,265,5,6,0,0.0,0.0,6.0,False,sanabria,Sanabria,Sanabria,Mateo Naín Sanabria Doracio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Atacante,Nulo,265,BAH,BAH
{},0,129663,1,265,5,5,0,0.0,0.0,2.0,False,ruan-pablo,Ruan Pablo,R. Pablo,Ruan Pablo Barbosa Sousa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Atacante,Contundido,265,BAH,BAH
"{'DS': 2, 'SG': 1}",1,72493,1,263,2,7,0,8.0,0.62,12.62,True,alex-telles,Alex Telles,A. Telles,Alex Nicolao Telles,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Lateral,Provável,263,BOT,BOT
"{'DS': 1, 'FS': 1, 'G': 1}",1,111831,1,263,5,6,0,10.0,2.6,7.6,True,matheus-martins,Matheus Martins,M. Martins,Matheus Martins Silva dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Atacante,Nulo,263,BOT,BOT
{},0,107183,1,263,1,6,0,0.0,0.0,6.0,False,leo-linck,Léo Linck,L. Linck,Leonardo Matias Baiersdorf Linck,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Goleiro,Nulo,263,BOT,BOT
{},0,96353,1,263,5,5,0,0.0,0.0,8.0,False,joaquin-correa,Joaquín Correa,J. Correa,Carlos Joaquín Correa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Atacante,Contundido,263,BOT,BOT
"{'DS': 2, 'SG': 1}",1,97468,1,263,2,6,0,8.0,1.71,7.71,True,marcal,Marçal,Marçal,Fernando Marçal de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Lateral,Nulo,263,BOT,BOT
{},0,126013,1,263,3,6,0,0.0,0.0,4.0,False,ythallo,Ythallo,Ythallo,Ythallo Rycklem Rodrigues de Oliveira - Ryckelm,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Zagueiro,Nulo,263,BOT,BOT
{},0,108274,1,263,3,6,0,0.0,0.0,7.0,False,david-ricardo,David Ricardo,D. Ricardo,David Ricardo Loiola da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Zagueiro,Nulo,263,BOT,BOT
{},0,98280,1,263,3,6,0,0.0,0.0,6.0,False,bastos,Bastos,Bastos,Bartolomeu Jacinto Quissanga,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Zagueiro,Nulo,263,BOT,BOT
{'V': 1},1,117965,1,263,6,7,0,11.04,2.78,8.78,True,martin-anselmi,Martín Anselmi,M. Anselmi,Martín Rodrigo Anselmi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Técnico,Provável,263,BOT,BOT
"{'DS': 1, 'FS': 1}",1,104693,1,263,4,7,0,2.0,-0.21,4.79,True,newton,Newton,Newton,Newton Araújo da Costa Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Meia,Provável,263,BOT,BOT
{},0,129930,1,263,1,6,0,0.0,0.0,2.0,False,cristhian-loor,Cristhian Loor,C. Loor,Cristhian Joel Loor Santamaría - Christian,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Goleiro,Nulo,263,BOT,BOT
"{'CA': 1, 'DS': 1, 'FC': 1, 'FF': 2, 'FS': 2}",1,69140,1,263,4,7,0,2.8,-0.11,5.89,True,allan,Allan,Allan,Allan Marques Loureiro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Meia,Provável,263,BOT,BOT
{},0,104191,1,263,1,6,0,0.0,0.0,3.0,False,raul,Raul,Raul,Raul Jonas Steffens,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Goleiro,Nulo,263,BOT,BOT
"{'A': 1, 'FS': 1}",1,124757,1,263,5,6,0,5.5,1.02,6.02,True,nathan-fernandes,Nathan Fernandes,N. Fernandes,Nathan Ribeiro Fernandes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Atacante,Nulo,263,BOT,BOT
"{'DS': 1, 'FC': 1, 'SG': 1}",1,124481,1,263,2,7,0,6.2,1.27,6.27,True,mateo-ponte,Mateo Ponte,M. Ponte,Mateo Ponte Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Lateral,Provável,263,BOT,BOT
"{'DS': 3, 'FC': 1, 'FS': 3}",1,105214,1,263,4,7,0,5.7,0.54,8.54,True,santiago-rodriguez,Santiago Rodríguez,S. Rodríguez,Santiago Mariano Rodríguez Molina,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Meia,Provável,263,BOT,BOT
